node	pagerank
0	0.00016770766500711815
694	0.0002899172285340417
786	0.00019471822424541426
1875	0.00012538812968362906
5795	0.00020039040771444692
5860	0.00010730496440963664
5983	7.084558731569005e-05
2013	0.00026424106355342096
4477	0.0002645083586296823
977	0.0002660126869813956
1047	0.0002644887346960245
3269	0.00020625962366531812
4135	0.00017085145458483334
5008	0.000249266366473838
1757	0.00026750107118553393
2324	0.00015950353385967925
2705	0.00025285479276324996
4385	0.00025167987346459556
4793	0.0001581725214364269
5776	0.0001442155424957574
1	0.00010897692231553999
5558	0.0002820075140418756
5568	0.00021713118840960865
3635	0.0003277546524308886
3855	0.00020986052013637
4510	0.00013428162720449937
5366	0.00014718345657366362
5471	0.0003158428693269538
994	0.000112764472332103
2354	0.0001606381410844771
3800	0.000143106279679035
2	0.0001498952826661007
2001	0.00023184835749404117
3816	0.00020398902924399092
5682	0.00010483361742843344
2069	0.00020365250148968124
3791	0.00017684942042948314
358	0.0002579234071699982
907	0.0002750261582280351
1064	0.0001999769318216796
1308	0.00017756229917281294
4712	0.0004454432023096173
5361	0.00023977978116844405
5634	0.0002840223661850294
5773	0.0002573229765890226
1098	0.00023635909518053295
2335	0.00012264814562496214
3875	0.00023414505287447444
5232	0.00012649557777836317
3	4.124249646979714e-05
4761	0.00014244206405948943
5998	0.0002639298243445007
4	5.64933479467828e-05
159	0.00010550198936631418
715	0.00023657939543435204
5306	0.0002237309381898538
5624	0.0002911585230487333
5	0.00017045130265913648
1268	0.0002518597915730218
3173	0.00013508713785582023
5496	0.00034018337582241944
101	0.00021281248432163265
666	0.0001741120815907111
736	0.0003387863749168842
2025	0.00014452963026785094
2364	0.00018414418325817035
787	0.0001434416125953752
4781	0.00014797928831473866
686	0.00023178491760821753
3911	0.00015640396313742916
38	0.00013611518526679086
284	7.986274308414573e-05
997	0.00013215411946752262
1519	0.00025365514848305217
2043	0.00023438578556521066
2821	0.00021033560122695562
2886	0.00011056281966831654
6	0.00024836850056372914
823	0.00021823431022913018
1172	0.00010051351112383535
3773	0.0001944642886723829
2648	0.00014561335428987072
3334	0.00027763487145881214
5460	0.0001738607351683326
438	0.00024381534883308347
733	0.00012006925005718875
1170	0.0002534977278230543
1228	0.0003903057613416668
1890	0.00018750695736639183
4706	0.00019265632981527937
4746	0.0001435044846200134
5153	0.00018810660068737048
1388	0.00023412421327408133
3224	0.00021716485793629993
5209	0.0002476465741109721
5316	0.0002195434176033834
