node	eigenvec
0	0.0001274331314308674
1	0.01602422660329898
2	0.009341912600291423
3	0.026413360954418385
4	0.0008514267147519648
5	0.0060371677630206
6	0.00017699915151438397
7	0.0020653182279521285
8	0.0006650159902779975
9	0.0007078440651806576
10	0.0014712542055910973
11	0.001522693192012107
12	0.0004085996674848414
13	0.00037260024724015023
14	0.005623345428954155
15	0.009414736185075902
16	0.0015634227472633396
17	0.0004392399991252314
18	3.354220286790871e-05
19	0.0030635363594761324
20	0.020863448148572154
21	0.0037091716417950484
22	0.0013617603474639624
23	0.0022297968074724926
24	0.006962284067350283
25	0.011809252628793088
26	0.00873286663087147
27	0.005878037764439441
28	0.002252390720380824
29	0.0004320861363482159
30	0.012199078912022097
31	0.01595860774297269
32	0.023905671510528654
33	0.008173362089336233
34	0.0007023550440712334
35	0.024185594270914747
36	0.026414958929303674
37	0.01264292417705675
38	0.02814454228463409
39	0.011876561575200855
40	0.015048150326975804
41	0.012901553771742326
42	0.01625593388420903
43	0.026229198960262327
44	0.027742492772560093
45	0.01256432710727268
46	0.02507817599271293
47	0.012336547999340157
48	0.03598458324966457
49	0.024472509322989125
50	0.02540945908064291
51	0.02862101916780099
52	0.02806197279323284
53	0.029438748566439844
54	0.02421935180135689
55	0.026201900985932863
56	0.02304111477105436
57	0.0007654633200875895
58	0.004659117415001949
59	0.03347767984309472
60	0.020363457408766224
61	0.01027008499696811
62	0.018885816877968226
63	0.011004136211559847
64	0.038955491094162076
65	0.012258258668973681
66	0.03150278371727008
67	0.009913392901895104
68	0.014680832744989132
69	0.028750794247811743
70	0.0030835603279497094
71	0.027060105329377453
72	0.02799380766246349
73	0.01832860711523588
74	0.01962852776315738
75	0.0040468024031503095
76	0.0035337617484860096
77	0.008808972955604327
78	0.01737790794047129
79	0.002855697465273487
80	0.02286910103700899
81	0.028147233080203685
82	0.02967601051047961
83	0.025866693405938272
84	0.024563799733793586
85	0.02439541942734386
86	0.02603178559249954
87	0.03027199597648527
88	0.0073091053331030085
89	0.010286521131896476
90	0.02469486770189214
91	0.025898112990928344
92	0.027905191909521537
93	0.0013387702271195267
94	0.007704341516111116
95	0.010097293232119029
96	0.01595765831728279
97	0.01257148045721933
98	0.0013679185745214505
99	0.0008255140396106657
100	0.004661805459664025
101	0.009607960006211285
102	0.02275573358573223
103	0.005575994111585663
104	0.027925061879799914
105	0.0343013661836191
106	0.007358585901733085
107	0.012079062039971868
108	0.023638965904897093
109	0.007684611959896622
110	0.02746210922202066
111	0.03343173974864139
112	0.006971042648389693
113	0.017913555849467966
114	0.007463290159437462
115	0.012405832240542747
116	0.03456777378210155
117	0.010164156462560603
118	0.02831929357911533
119	0.029459513070535546
120	0.007944628334631904
121	0.03741250540923129
122	0.0014563640275563942
123	0.0036473513265871996
124	0.005979578780464328
125	0.003982242028114558
126	0.00023484742532379742
127	0.00016677130757719152
128	0.0018345114009079145
129	0.0003188992544878457
130	0.0005398966817469756
131	0.0012137737465656403
132	0.024252921767113356
133	0.0008841318177544637
134	0.03354695990964993
135	0.015746139885902656
136	0.031624702355365936
137	0.027005507512665054
138	0.01334341875637437
139	0.0053859228292090595
140	0.0074357953663874675
141	0.014376332376896877
142	0.039294693628007825
143	0.03364091133871722
144	0.027843895763597387
145	0.03490528285613614
146	0.03691283074584673
147	0.025251624566965433
148	0.024918497758989088
149	0.022412111183278877
150	0.011685591350539684
151	0.02710202966461162
152	0.02218711009179726
153	0.03644743895463216
154	0.030295812568303274
155	0.02379219253411532
156	0.01210744012733743
157	0.010288490875587137
158	0.015412659235395568
159	0.010913043042710747
160	0.014536013707034652
161	0.03360552218424241
162	0.015831511981798708
163	0.032941220930685376
164	0.03274974480287795
165	0.010507305638832875
166	0.012168231301075874
167	0.024485733659425555
168	0.03058044589014382
169	0.0189255901194377
170	0.013725094420020496
171	0.002043985513834637
172	0.030135766969899395
173	0.02161646142611335
174	0.009551883284353562
175	0.006828024016992811
176	0.005662288579262701
177	0.005476377290302916
178	0.015436507766106795
179	0.03805567196352221
180	0.025550089621225357
181	0.011979947763662627
182	0.0037498742156656948
183	0.02538341438501403
184	0.0018985702144724583
185	0.0018985702144724583
186	0.0018985702144724583
187	0.0018985702144724583
188	0.01591851064576433
189	0.007284500218905437
190	0.005434226930827668
191	0.0377521463041373
192	0.010476251886969748
193	0.01186458372308007
194	0.028558175790247657
195	0.030683329571690867
196	0.02693403492148023
