Node	Centrality
0	1.4898687281545029e-05
1	0.0019859631480474457
2	0.013585565550205998
3	0.0003867260245774722
11	8.503954867992915e-05
40	0.00027147549797165715
4	0.0006368866096386993
5	1.0114330871760134e-07
6	0.0002479076336673613
13287	0
63	1.1756449878914474e-06
7	0.001879333244800112
335	0.054502374952019615
8	1.7333428396124904e-05
21	0.11946309670131423
13312	0
9	0.0005568169257177573
10	0
16	0.0011329835760276303
7561	0.0008092409684475159
13285	0
19	5.650840617018169e-06
13290	0
68	0.00011480679992226784
12	1.6210845294451614e-05
1468	0.000689151712378894
13	0
57	0.0003986107283506885
58	2.8690853994971248e-05
273	0.342629273208432
14	0
42	0.0004902141599636604
15	0
175	0.0014970169459048886
14141	3.617267082739777e-06
17	5.8553699559579835e-06
18	0
13286	0
20	0
13547	0
22	0.0006249734007123758
23	2.3312459799167744e-05
92	3.1602723987364844e-05
161	0.0001210222794080032
24	0.0006262136321587803
13288	2.992712093918133e-06
25	0.00019946074369122212
26	0.000360753169123039
27	0.0014459358767874033
28	0
29	0
31	5.430225377499337e-05
1170	0.04400138487259012
30	2.369782610039096e-06
32	0.009354543230162235
13844	0
13902	0
994	0.027945269391303443
33	0.0001646170586256826
34	0.022468159264102387
155	0
76	2.897038925397993e-05
35	1.3432043464699798e-06
36	1.3432043464699798e-06
37	0
38	0
770	0
115	0.0024756683193260325
1236	0.005657662136893672
39	0
41	0.012522406631963714
69	0.0005319805755096759
43	4.534157593951516e-05
44	0
13369	0
54	0.00039356529666063574
13363	0
45	0.0007398513828797677
46	0.000210008945859155
13402	0
13323	0
47	1.6496444548274524e-05
48	0.010269892457039706
13289	0
4781	0.004643031270489552
13292	1.0852502614511733e-05
409	2.489524747695048e-06
49	0
50	2.1098964119170336e-07
51	2.1098964119170336e-07
145	0
11417	0
52	0.0002809220334294016
53	0
55	0
13291	0
191	1.0922024813642033e-05
372	0.00010591069477273291
56	0.001005802957106105
159	0.11742853176219378
13298	0
59	0
469	1.4961949612543393e-05
13293	0.0002465330978066659
381	0.01613017661682125
60	0
61	1.3738026105662375e-05
13300	0
13311	0
62	1.729146713300048e-05
64	5.059343889472978e-06
14116	0
65	0
66	0
73	2.6716062153669286e-05
67	9.748583081594482e-05
13294	5.3314968041210944e-05
13831	0
70	3.8101639709008474e-06
1358	0.13453817151522288
71	0
72	0
13307	2.130515521911442e-06
13297	0
119	6.097333603486089e-05
4099	0.020240324380408077
75	0.0016675584882305788
4423	6.282654123587334e-08
74	0.0005753270537180496
13295	1.207909656249198e-05
233	6.505062054092231e-05
77	0
13296	0
701	7.9451997147289e-05
186	0.011585657295334452
4212	0
78	0
79	1.859396689898299e-05
13301	0
80	0.010163378217215123
81	0
2346	0.01039693307248159
82	0
13596	5.229301233894305e-06
83	3.441598061028897e-05
84	1.1042379813967428e-05
13771	1.1042379813967428e-05
7079	0.012917411593672845
85	0
86	0
572	3.819757072125351e-05
537	0.0030140747338881025
3492	5.0807384415280054e-05
863	0.027350243482033118
15459	0
87	0.009565345502657792
140	0.0528816478688063
88	0.0008581894129532982
508	0.02920124967186569
13462	3.193658272177228e-05
13566	0
13606	0
89	0
468	0.057886243618522626
152	0.0005253595704802612
2048	0
2185	0.000756546503814272
90	1.0848107029896827e-05
91	3.398842180753817e-05
14148	1.528243063702935e-05
93	1.3334665695084939e-05
108	0.0003362182397771432
13494	0.00010240426827263386
974	0.055398387896511136
114	0.019212177111998397
13345	0
1110	0.00032477237776932214
14467	6.916019695169197e-05
94	6.602449626321092e-06
95	3.130097818276112e-06
13299	1.1362133831282629e-07
96	1.3879519961316264e-05
13308	5.059343889472978e-06
97	0.0014189700962032158
98	2.8671945039873055e-05
99	0.00016660837088701655
13313	0
13344	0
13534	2.1018145705533027e-07
100	0
101	8.781915177264017e-05
102	1.3466077447513613e-06
260	8.627603230081501e-06
10089	0.0009801213436008058
103	0.0001771874352247251
104	0.02535651650133026
105	0
106	0.0005670137296287669
209	3.165753551241205e-06
107	1.777454434600864e-05
109	0
13491	0
110	0
111	0.00011600686022303636
321	0.0010750493544951368
13302	0
656	0.009310279519159331
112	0.0005585952351711544
113	0
13712	0
116	0
125	6.749354178599012e-06
440	2.5547268023838683e-05
673	0.0004191849578220591
13515	0
154	7.565863049355148e-05
13823	4.614522231386014e-05
117	4.998589008235805e-06
13310	5.016947912057235e-06
118	0
13371	0
120	6.042937055428763e-05
121	2.6075426576327956e-07
356	0.00028261940597012423
3296	3.714319807244572e-05
13461	0
13725	0
122	0.00019594673082420054
13421	5.3023664201517595e-05
123	0
124	0.0013503197797986371
709	0.02190106314160082
428	0.03882593040938572
547	0.01897002671959407
13304	0
13704	2.5432722866000202e-05
13303	0
126	1.1904686963885149e-05
4645	0
127	0
1620	0.009493129505802575
