node	pagerank
0	0.00012469372649929642
1	0.0012490860422245708
2	0.0013588752956966213
3	0.00032700991099846906
11	0.0002966502784649415
40	0.0001741924751674666
4	0.0007314088823146556
5	4.378429727951141e-05
6	0.0003393109699116754
13287	6.62693153575421e-05
63	7.420798811361921e-05
7	0.0010721533987905925
335	0.006341518001209134
8	0.00011951341916345082
21	0.008159370053461507
13312	3.223689699015721e-05
9	0.000436676257142598
10	3.317267492108233e-05
16	0.0007397261283073256
7561	0.0005746911290220493
13285	7.156838968772942e-05
19	0.00021590250838398754
13290	4.3441986057330216e-05
68	0.00023329184383149199
12	2.5177825164859625e-05
1468	0.0002376290893015513
13	9.241639005001272e-05
57	0.0002778132194031308
58	0.00028494187882110864
273	0.01268067802675849
14	4.842613080980702e-05
42	0.0009422888230076769
15	4.9114167509132234e-05
175	0.0011325654257028988
14141	2.4360787963202123e-05
17	6.742093409674212e-05
18	4.665529617901182e-05
13286	3.9129880389066436e-05
20	4.522404334153254e-05
13547	4.522404334153254e-05
22	0.0016075113766781729
23	9.148534621957174e-05
92	0.0003489191634002891
161	0.0001171385379447078
24	0.0011052441990748788
13288	6.3790292796505e-05
25	0.00034912221343191607
26	0.0008935941013089245
27	0.0013746860019771365
28	1.8211463199651397e-05
29	3.920100155635343e-05
31	7.563951632127226e-05
1170	0.002620787089228336
30	3.066381139571775e-05
32	0.00040466461019795694
13844	4.285796773363657e-05
13902	4.285796773363657e-05
994	0.004950016575549445
33	0.00013116191540282264
34	0.0023098403855944484
155	6.026962007648962e-05
76	9.24700507793663e-05
35	5.5715445398126697e-05
36	5.914195220428277e-05
37	1.7668437152150688e-05
38	1.8617241918367474e-05
770	0.00013099100464710457
115	0.0015276938402353623
1236	0.0019778124975536365
39	1.8090462034310908e-05
41	0.0021231799198770046
69	0.0007068042110570395
43	7.721696994655866e-05
44	1.8617241918367474e-05
13369	2.1585946791768772e-05
54	0.00030986577033192096
13363	3.263853660607386e-05
45	0.00045577297976889515
46	0.00010190212267726113
13402	1.9780417526708517e-05
13323	1.9780417526708517e-05
47	4.493773543906079e-05
48	0.0007028187098001729
13289	1.794832265435937e-05
4781	0.002835995730010278
13292	2.5419263814144113e-05
409	0.00010918449770559168
49	1.7926307731510956e-05
50	5.9669609732484724e-05
51	3.563295150805303e-05
145	8.021234577762005e-05
11417	3.258644724315247e-05
52	0.00012602595210409922
53	4.405557615864252e-05
55	3.960664595496414e-05
13291	3.960664595496414e-05
191	0.0001274343623017543
372	8.336150145010914e-05
56	0.0001723530873874545
159	0.004515862412975642
13298	1.7910035621885896e-05
59	4.485862266047061e-05
469	0.000114627043563888
13293	8.349645179890332e-05
381	0.0014952519313479377
60	2.4119189493466922e-05
61	5.200953957058297e-05
13300	3.714250001195409e-05
13311	3.714250001195409e-05
62	4.3966416888733453e-05
64	0.00017377302298588086
14116	3.731219706980997e-05
65	2.571286340832837e-05
66	0.00019504840077976465
73	0.00017951736622200758
67	0.0002199089221000047
13294	6.37671081538336e-05
13831	4.5196038737531404e-05
70	0.00020661743889776273
1358	0.00735935045176086
71	5.389209865597023e-05
72	1.8211463199651397e-05
13307	2.5006998892935063e-05
13297	5.06563443483849e-05
119	0.0001808048626767586
4099	0.0010679570617765934
75	0.0011759084872624784
4423	6.096172404570847e-05
74	0.0002324371159410273
13295	2.4982917395321146e-05
233	0.00015920340492518124
77	0.00017848676353247712
13296	6.513758208467603e-05
701	0.00020426859091231823
186	0.0013580694289846871
4212	8.134561551252214e-05
78	1.7290137328056233e-05
79	8.32875666777876e-05
13301	3.9687605137300676e-05
80	0.0003971563193347723
81	6.811992904776105e-05
2346	0.0004579164252569786
82	1.7819895134436043e-05
13596	2.4618658542562394e-05
83	4.025422633094359e-05
84	4.988194858768121e-05
13771	4.988194858768121e-05
7079	0.0015709327849561178
85	8.032940194248076e-05
86	8.032940194248076e-05
572	0.0001087651498168868
537	0.001834635440635815
3492	0.00015473960564636442
863	0.006054170749408632
15459	8.032940194248073e-05
87	0.0007232798252754497
140	0.0030731733645024163
88	0.00018588958558315248
508	0.00067843742944864
13462	6.149305322217919e-05
13566	3.965368913790379e-05
13606	3.965368913790379e-05
89	1.7290137328056233e-05
468	0.005996680238432412
152	0.0008824478647492256
2048	7.487073403283803e-05
2185	0.0006511823981577555
90	2.440595837858825e-05
91	3.5309079595573036e-05
14148	8.220919534384724e-05
93	5.320902688712178e-05
108	0.0002533807712185469
13494	5.563496319177164e-05
