Node	Centrality
0	9.37998892170748e-05
1	0.000146365247806938
2	0.00015385737428825333
3	0.00010754349947853008
4	0.00012954704136528092
5	6.336959354723427e-05
6	0.00010536498742912839
7	0.0001474315589391458
8	8.707183461254748e-05
9	0.00011335208906310228
10	5.8272716499419956e-05
11	0.00011264809313216859
12	5.663766479278182e-05
13	9.030856463473522e-05
14	6.920058882690903e-05
15	6.830631973045767e-05
16	0.0001307354159479767
17	7.333677542463844e-05
18	6.786967267856858e-05
19	9.339091087732429e-05
20	6.481560191669568e-05
21	0.00022806185642245067
22	0.00015398060899229552
23	9.688764024616237e-05
24	0.00013828812517653036
25	0.0001223556521839314
26	0.00013075252346893648
27	0.00014638988191660897
28	5.93159033570039e-05
29	6.125136670548805e-05
30	6.654691123918546e-05
31	8.207772375544931e-05
32	0.00011283261256882765
33	8.886595973225985e-05
34	0.00016891195248627244
35	7.419326898115275e-05
36	7.668115096855827e-05
37	5.7883464743583984e-05
38	6.10381007733993e-05
39	5.990907082737087e-05
40	9.368873143300116e-05
41	0.0001598326323819725
42	0.000141445603449646
43	8.259530756758386e-05
44	8.421611068971428e-05
45	0.00011995018890595394
46	9.311526580360243e-05
47	7.203384051380074e-05
48	0.00012645432949254254
49	5.9918678251080365e-05
50	5.934036534762099e-05
51	5.346464812894463e-05
52	0.00011858644300327258
53	7.310854520221426e-05
54	0.00011188738787775942
55	7.907300545953021e-05
56	9.715158616712709e-05
57	0.00010244352850422718
58	0.00011766259932546835
59	6.0204811367047e-05
60	5.7883464743583984e-05
61	6.588979659719491e-05
62	9.589530929487945e-05
63	7.359933238143372e-05
64	9.495698875043076e-05
65	6.713749624206504e-05
66	9.192361253561188e-05
67	0.00010037317789610633
68	0.00010010168294805946
69	0.00013320770363191856
70	9.656034722351032e-05
71	7.603355785874343e-05
72	6.813608889680585e-05
73	8.861880682204059e-05
74	0.00010659900577088647
75	0.00014997779817555945
76	9.393584554046341e-05
77	8.019598071216632e-05
78	5.722605944654308e-05
79	7.834528609459395e-05
80	0.00012366268501637495
81	7.149942528623558e-05
82	5.439709973919182e-05
83	6.749961641956667e-05
84	6.719202507216e-05
85	6.431661971661037e-05
86	6.431661971661037e-05
87	0.0001261100645717961
88	9.908364027109916e-05
89	5.722605944654308e-05
90	6.03315201032488e-05
91	6.952886704687775e-05
92	0.00012687890069718792
93	6.971842509235456e-05
94	0.00011288154461882178
95	5.99188878962811e-05
96	8.048686872605393e-05
97	0.00013392661239079246
98	6.832518877611462e-05
99	7.65438342609518e-05
100	5.93159033570039e-05
101	7.273835528361436e-05
102	5.788643344961778e-05
103	8.800101825673446e-05
104	0.00016362630312363063
105	8.110523087737053e-05
106	8.318639777081717e-05
107	6.696063168992417e-05
108	0.00011361151668972762
109	5.8644319482953706e-05
110	5.537751224298899e-05
111	0.00010382929256321204
112	9.396648039418267e-05
113	5.7883464743583984e-05
114	0.00012384194509240795
115	0.00015436211038862664
116	8.157199571274073e-05
117	7.388932102982776e-05
118	5.935289582938821e-05
119	9.962765773886442e-05
120	6.920016836766236e-05
121	5.296163856770472e-05
122	9.575372316548388e-05
123	5.8206947097911054e-05
124	0.00014929437666168758
125	7.35701425746649e-05
126	5.9332780806796084e-05
127	6.669119230453864e-05
128	6.508681362191137e-05
129	6.036835271584871e-05
130	9.839749248192865e-05
131	6.801906797256635e-05
132	5.891141153507425e-05
133	9.377393179904774e-05
134	7.152793141845312e-05
135	0.0001347492676684889
136	6.39323408623088e-05
137	7.98771208588612e-05
138	6.470030697848023e-05
139	5.5669827715298196e-05
140	0.00017724862613441547
141	7.59698583611746e-05
142	7.10264955318037e-05
143	5.638370546995773e-05
144	7.104552150177083e-05
145	8.491079733794094e-05
146	5.9918678251080365e-05
147	7.706282487974376e-05
148	7.1386216968458e-05
149	7.603831320695914e-05
150	7.270537261245329e-05
