node	eigenvec
0	0.004925065371176601
1	0.046028946552459524
2	0.04980042516132915
3	0.018282168789024906
11	0.012222429681445508
40	0.0149861449467859
4	0.0238166584471124
5	0.0004260260867618203
6	0.011353051695738092
13287	0.0032827021150591885
63	0.004004480737221037
7	0.04266172756593719
335	0.13619561166811586
8	0.005766359922617458
21	0.17097101790697422
13312	0.0034176994151180265
9	0.01754874981264522
10	0.0009967633190131032
16	0.033368119884943974
7561	0.013073408427897365
13285	0.001659815515779489
19	0.010002961145546496
13290	0.0006133940304100525
68	0.011438943625725402
12	0.0005456183043526479
1468	0.022811995522549408
13	0.009659971198125027
57	0.01498174138845038
58	0.023304465038637753
273	0.21210199191473209
14	0.001158075220430255
42	0.033974398516237736
15	0.004087909763716612
175	0.04536609895935008
14141	0.0008907218390753637
17	0.0023754453437929346
18	0.0016296183286101174
13286	0.001014876796020655
20	0.0032147542693727487
13547	0.0032147542693727487
22	0.05472025141816607
23	0.009545777669683366
92	0.014816616209013474
161	0.010626741691489127
24	0.04035943661248171
13288	0.004354530413287368
25	0.015359962386001742
26	0.04260305542192717
27	0.06206238518438097
28	0.0009666409977946733
29	0.003003998478737292
31	0.0063693454175574775
1170	0.08181611421417545
30	0.0006443354228188419
32	0.024107118981101735
13844	0.0024127584602275905
13902	0.0024127584602275905
994	0.1045548606704909
33	0.006581370458646643
34	0.08200319576467198
155	0.0029728279210869037
76	0.003786157548134644
35	0.003054519610072262
36	0.0021344586874054135
37	0.00037098033400484833
38	0.0012773332754597213
770	0.012328992195830026
115	0.05346177456994316
1236	0.076751019444673
39	0.0007756495142407263
41	0.06923175059041936
69	0.040083589608932796
43	0.0032177977237780524
44	0.0012773332754597213
13369	6.367006031524869e-05
54	0.021562020259541455
13363	0.001675620294136158
45	0.025607971934463316
46	0.00606925789879888
13402	9.453017279720576e-05
13323	9.453017279720576e-05
47	0.0013285178929902726
48	0.04534356476899181
13289	0.0007062253217709804
4781	0.052150453308095555
13292	0.0010167681802369442
409	0.0077301819973630385
49	0.0008523898102581061
50	9.125588479315512e-05
51	9.123409243225198e-05
145	0.0054728935420534485
11417	0.001268626208520982
52	0.015860158435445026
53	0.0010718776534685674
55	0.001282653315343128
13291	0.001282653315343128
191	0.0047826336990855235
372	0.004497466917827782
56	0.013925344378768295
159	0.11463573715811225
13298	0.0005197415050705154
59	0.002540753021634306
469	0.00892720222972217
13293	0.006210911692867291
381	0.06261790475878655
60	0.00037098033400484833
61	0.0011952250978274712
13300	0.0002560229581825451
13311	0.0002560229581825451
62	0.002039729067173061
64	0.007224710591876365
14116	0.0019113365867455972
65	0.0004467452400045925
66	0.009871181955712441
73	0.011106424710261643
67	0.012776551480567163
13294	0.004956813063947254
13831	0.0030882852331675275
70	0.01662796176795502
1358	0.1262188906871679
71	0.004647546407528308
72	0.0009666409977946733
13307	0.0004923386981529507
13297	0.004434557578435812
119	0.010530546850985879
4099	0.041737954642846936
75	0.05251570773450426
4423	0.0021624313269875926
74	0.0172204520227935
13295	0.001234878336154063
233	0.006858404474853375
77	0.011712519069057696
13296	0.0029994902818004793
701	0.01009570136953004
186	0.043326895695773054
4212	0.004686708163883586
78	0.00023924710743314294
79	0.00526585046606069
13301	0.001064995090580609
80	0.024877424093238277
81	0.005546678114029579
2346	0.0270864590274291
82	0.00011253806976689621
13596	0.0013721313153286215
83	0.0010892836656995186
84	0.0016647526083922207
13771	0.0016647526083922207
7079	0.05539425241091958
85	0.006275543160649595
86	0.006275543160649595
572	0.009034227727920133
537	0.05296821495447988
3492	0.013713679484499194
863	0.09104036851045443
15459	0.006275543160649595
87	0.038812357733687415
140	0.0974971803486403
88	0.012150805113043428
508	0.03781010723120634
13462	0.002949858974217409
13566	0.00166725250064187
13606	0.00166725250064187
89	0.00023924710743314294
468	0.11756109299959407
152	0.03922361063973808
2048	0.0070709720520749746
2185	0.0291031781464945
90	0.0016703927855612627
91	0.002907201768341964
14148	0.0031853656783013087
93	0.003625692256894135
108	0.013161529209949048
13494	0.0037623957325498203
974	0.08782975244932548
114	0.024824584276143445
13345	0.007958154777312662
1110	0.027263369148306727
14467	0.0019016524812176252
94	0.017653386417271707
95	0.0009548983989293577
13299	0.00466987445751657
96	0.0020471288767904446
13308	0.0008295033189255974
97	0.032955693699735514
98	0.0019432883710223726
99	0.004437442371223688
13313	0.0007891304778741717
13344	0.0007891304778741717
13534	0.0008872946544171933
100	0.0009666409977946733
101	0.002373089020944081
102	0.00042466832988074274
260	0.003446313502667715
10089	0.030359643074714615
103	0.006541548741498923
104	0.09576394253166765
105	0.00769602734539582
106	0.005277079362540606
209	0.004125794618746497
107	0.0010772056557758287
109	0.0006286654548457895
13491	0.0022403594417585563
110	0.00021746155103129864
111	0.013960605076267608
321	0.0396360787983306
13302	0.0004258523041604732
656	0.025315071559143774
112	0.01217958602210041
113	0.00037098033400484833
13712	0.005342527790311746
116	0.011407949535458551
125	0.00688468222179147
440	0.018763774574768965
673	0.02243911870507282
13515	0.005804718633533183
154	0.01260684767803344
13823	0.0026314010727077363
117	0.000751834518846147
13310	0.0022385713066251705
118	0.0011335171301628442
13371	0.0011335171301628442
120	0.0022776335908357903
121	0.00010530181688878697
356	0.0052894575531327185
3296	0.0014708849937352876
13461	0.0010510036445916884
13725	0.0010510036445916884
122	0.007826507352250949
13421	0.0013992457331873055
123	0.0006243192057579038
124	0.05052959210197484
709	0.08029071608460307
428	0.09697133055141874
547	0.02605940010284683
13304	0.0016637113490976195
13704	0.0011981749632198567
13303	0.0010190710655393384
126	0.001239996086608667
4645	0.001776076683060385
127	0.0007463925286072564
1620	0.010629080523573954
128	0.0004782076022687708
14139	0.00037842855826119946
129	0.0013117135557410594
13321	0.0010071220289008507
130	0.011356328543039564
134	0.0018740109682603826
131	0.0017968275410442619
13305	0.0017968275410442619
132	0.0005881899128199554
13306	0.0001071130354893171
3192	0.0063976372697587625
13326	0.0007466734038123223
133	0.01053224575950163
13309	0.0007600126659583457
135	0.03540278761036798
13317	0.00588130217987214
151	0.10665910694111673
310	0.005003031806733717
3844	0.016920451849625838
371	0.015134852520226954
136	0.0005808907311843493
137	0.0038265080962436894
626	0.006832855256619079
13732	0.0002749477541899544
13339	0.0013298718099560628
13505	0.0013298718099560628
13319	0.0013048613670217498
138	0.0008753941371488723
153	0.0014769884432018507
13376	0.0017247342864277508
139	0.0002682373383593897
141	0.00301047072717438
142	0.002361813226764767
13970	0.003856221726871246
143	0.0002050167586383283
144	0.004449411480668073
15081	0.004656185761191261
146	0.0008523898102581061
13584	0.00040402950967398794
13538	0.00023953425256570713
13539	0.00023953425256570713
147	0.004043844386108725
148	0.0035630372044328797
2548	0.023788463339715918
14203	0.0013077857565007055
149	0.007307677182672288
13420	0.0009555947972954688
150	0.006705130497385451
287	0.07498443860250098
15059	0.005482643605626976
14666	0.0033948902240984904
13314	0.0028580857977443083
9212	0.007858173154246268
522	0.0049760999393030836
156	0.0005133274523934178
157	0.0007449789631592743
13859	0.0007449789631592743
6814	0.0015229723460243245
158	0.0020345148157369427
8546	0.0038856530727605447
160	0.003012030374823803
2339	0.019799889525391853
162	0.000986698005157345
501	0.00862201116017734
13370	0.0010994668086407528
523	0.01896053524107735
13468	0.0010994668086407526
163	0.002326340110504498
13374	0.0010786045388145617
15405	0.0021876401648929663
164	0.0034438250775617662
165	0.002663367848192962
166	0.006302512197950946
167	0.00471876940860495
168	3.5420882678887253e-05
13851	3.5420882678887253e-05
169	0.008073156836376234
13865	0.0010783554490751638
14685	0.0010783554490751638
170	0.0008847684855869096
9515	0.007457484189020211
171	0.00028476602255922076
172	0.02432683734518746
352	0.10628353777470997
7347	0.01795215384345432
9696	0.005530142697974104
15181	0.001816426450163043
173	0.000949505088537826
174	0.00025000657126119903
176	0.0034961314891149933
177	0.0010637413253219486
627	0.012931164452665381
178	0.001581153571815269
179	0.0020503373154245044
180	0.003304619718293785
181	0.007099676592794196
182	0.062490313589799715
183	0.008939935116020661
184	0.0028772112438772168
185	0.0007678126734185808
14534	0.0007678126734185808
187	0.01363485363869092
297	0.2660791392023511
527	0.1736440359470443
464	0.007769628037976113
188	0.002402745905827952
2118	0.01193428757195309
189	0.010034174704428371
190	0.0024055975797188994
12561	0.003945895111687579
192	9.435685535152607e-28
193	0.0005053090567562293
13445	0.0005053090567562293
