node	eigenvec
4	0.00033699906772548705
5	0.0016250935134207768
6	0.0005243731728886515
7	0.00030202438201289
8	0.00031274975309489035
12	4.634350655863938e-08
13	4.634350655863938e-08
14	1.6470674657707158e-06
15	3.545715684132842e-05
16	4.6568244139523477e-05
17	0.0010740456424599555
18	3.572306359650296e-05
19	3.361100709409912e-05
20	5.676886535107005e-05
23	1.0050981582084798e-05
24	1.3078719119801544e-05
25	0.00013729132398837088
26	0.00011271482689359128
27	0.0002809068937644956
28	0.00040895794696468055
29	0.0010553788133230303
30	0.00035798531368493334
36	6.575836665094199e-10
37	2.4504059030345142e-08
40	1.3400743605477405e-62
41	1.3400743605477405e-62
42	9.354362939076812e-06
43	0.00010208426187770337
44	6.921057324465092e-05
45	4.2946548306151445e-08
46	4.073576369533254e-08
47	1.4670265739755425e-06
50	1.49235755974351e-08
51	1.455032684561642e-08
52	1.457181728136061e-08
53	5.097461523867949e-07
54	1.616560283253095e-48
55	1.616560283253095e-48
56	3.23312056650619e-48
57	3.6263563985803364e-08
58	1.340180449094797e-06
63	8.202524292017489e-53
64	6.754830707831e-53
65	6.754830707831e-53
66	2.0074045226257898e-06
67	2.0074045226257898e-06
68	2.0074045226257898e-06
69	4.401182925099314e-05
70	1.8797497161238125e-05
71	2.0074045226257898e-06
72	5.6319622777444165e-06
73	1.019775104739144e-05
74	0.0001498829236252244
75	6.339044231176377e-05
76	2.654401234905108e-05
77	0.00010568324336715645
78	1.0197751047391438e-05
79	2.7622668179288938e-05
80	0.00027597242378667956
81	7.855798713714073e-05
82	0.00033865742898810846
83	0.0002146253532951642
84	1.0721633312396101e-05
85	0.00012134491285084508
86	7.969131201087735e-07
87	1.846990507684359e-05
88	3.0286464325298423e-05
89	0.0010264088290413342
90	7.281464590163309e-05
91	4.1920952696947446e-05
92	2.781769006434146e-08
93	2.7621233884716184e-08
94	3.442557999199422e-08
95	1.0568433454456637e-10
96	3.867174981619541e-09
97	3.518276303307547e-05
98	9.999035269032514e-07
99	1.040140322349234e-06
100	1.3381855582825652e-06
101	1.1797954103816343e-05
102	0.00036693910309850233
103	1.1754077603091404e-05
104	4.9843381960878654e-05
106	2.2096735538678e-05
107	2.180053643053571e-05
108	9.465595591815965e-06
109	1.5319500360621836e-06
110	1.5319500360621836e-06
111	1.5319500360621836e-06
112	6.927382387521573e-07
113	1.4374993390183077e-05
114	6.050947507967503e-06
115	5.150819803752895e-06
116	8.084470518935474e-07
34	2.534356782193439e-05
32	4.524708788334187e-06
117	4.245275697404974e-05
118	4.65386935425085e-05
119	0.00011913672882443762
120	1.8581748423341863e-05
121	0.00025381030788251737
122	2.3769574099138006e-05
123	1.8581748423341863e-05
124	5.656762618743589e-05
125	0.00013860046745918487
131	5.1110812087936235e-05
132	2.028394685655522e-05
133	6.51321904003763e-05
135	4.400495541158836e-05
134	0.00025170867327215315
138	4.769108129144136e-07
139	1.2395890837166982e-05
140	5.382812796309506e-06
141	1.1666824931383543e-06
142	1.477953029305193e-06
143	1.1666824931383543e-06
144	1.1666824931383543e-06
145	1.1666824931383543e-06
146	3.856532361612938e-05
147	3.4206463640959146e-05
148	0.00038956249062263565
149	0.00031188379920137017
150	3.138021216530709e-05
151	3.138021216530709e-05
152	0.0004103945918744383
153	6.487257705291221e-05
154	1.4374706695761035e-05
155	1.4374706695761035e-05
156	1.4395439618654616e-05
161	9.862124183698079e-06
162	6.379650203556459e-05
163	0.0002997527704602713
167	8.647023543241797e-06
168	0.0001639783736765422
169	0.0001345901046834926
170	8.52272385073854e-06
171	8.52272385073854e-06
172	6.817714757622147e-06
173	1.1997367355128552e-05
174	2.3430356086389122e-05
177	0.00011400483093828326
178	3.2513610609788094e-06
179	3.2417011273791482e-06
180	3.2417011273791482e-06
183	1.0219324071467968e-06
184	1.468986659659841e-06
185	1.774527854757345e-05
186	1.0219324071467968e-06
187	1.706622876823548e-05
188	5.873173614535471e-07
189	2.0640757226268463e-05
190	1.3400743605477405e-62
191	1.3400743605477405e-62
196	6.169558430264287e-07
197	5.4284161455046143e-08
198	1.2908306981216036e-06
199	5.4284161455046143e-08
200	5.4284161455046143e-08
201	3.617004468482644e-07
202	1.8631395581754857e-06
203	1.2518183423583134e-06
204	4.526068175005957e-06
205	5.6851802564151924e-06
